SalesOrderID,CustomerID,CustomerType
68476,24603,I
68472,13614,I
68520,26020,I
68478,11116,I
68519,25566,I
68475,11098,I
68469,11364,I
68538,11147,I
68470,11365,I
68516,23665,I
68477,14684,I
68473,20240,I
68524,18201,I
68518,24304,I
68890,13998,I
68891,19672,I
68895,13042,I
68935,21259,I
68934,26025,I
68894,28933,I
68893,28941,I
68931,15221,I
68938,17293,I
68933,26192,I
68896,16634,I
68932,15151,I
68936,15180,I
68892,14685,I
68889,14086,I
68937,11368,I
69661,13124,I
69709,15785,I
69721,13128,I
69666,13125,I
69668,16665,I
69665,16492,I
69710,15719,I
69663,27971,I
69667,16695,I
69708,17326,I
69662,28721,I
69707,26439,I
69664,18265,I
70310,25939,I
70251,11148,I
70254,11371,I
70253,28310,I
70309,13616,I
70298,26152,I
70311,29313,I
70252,18763,I
70823,12697,I
70858,25927,I
70824,16162,I
70870,11035,I
70859,15266,I
70826,25212,I
70871,14672,I
70860,15732,I
70825,21970,I
71332,17926,I
71286,16608,I
71333,15724,I
71283,21958,I
71348,11912,I
71287,21988,I
71282,21955,I
71289,25019,I
71284,21968,I
71288,20314,I
71290,18280,I
71331,18332,I
71349,25940,I
71350,13619,I
72005,27519,I
72050,27695,I
72006,25812,I
72048,22198,I
72047,22906,I
72060,28133,I
72059,27472,I
72049,24474,I
72003,15598,I
72002,14669,I
72004,21967,I
72638,28134,I
72585,23308,I
72622,27698,I
72624,16623,I
72625,14048,I
72623,27713,I
72639,13134,I
72586,17059,I
72583,19961,I
72626,15575,I
72584,24891,I
72582,21390,I
72640,13638,I
73184,22943,I
73239,13020,I
73241,16494,I
73188,24472,I
73254,13645,I
73237,24481,I
73255,26923,I
73187,26129,I
73253,11930,I
73238,26652,I
73693,16347,I
73709,11360,I
73645,18727,I
73651,11115,I
73713,26917,I
73653,14344,I
73715,13637,I
73642,22958,I
73647,26147,I
73714,28118,I
73650,16181,I
73648,26441,I
73649,28924,I
73711,11946,I
73652,19617,I
73690,24475,I
73644,16628,I
73691,27687,I
73694,13968,I
73646,18280,I
73654,16919,I
73692,16631,I
73712,13648,I
73710,11365,I
74189,22149,I
74190,16342,I
74188,25117,I
74187,19597,I
74186,13023,I
74442,25027,I
74443,16488,I
74691,18289,I
74694,14679,I
74693,22063,I
74690,15231,I
74692,19268,I
74914,16492,I
74915,21991,I
74916,24363,I
43705,11011,I
43703,16624,I
43704,11005,I
43735,16522,I
43736,11002,I
43766,16518,I
43767,11001,I
43806,16523,I
43925,16661,I
43963,16685,I
43965,11038,I
43964,16745,I
43966,11039,I
43998,11033,I
44040,11057,I
44041,16742,I
44147,17320,I
44144,17071,I
44146,17310,I
44145,17309,I
44184,17247,I
44185,17280,I
44214,17332,I
44213,17351,I
44247,17233,I
44248,17240,I
44326,17728,I
44325,11095,I
44371,17514,I
44370,18193,I
44372,17736,I
44417,17917,I
44420,17512,I
44418,17919,I
44416,11069,I
44419,17352,I
44627,11109,I
44629,18209,I
44628,11356,I
44626,18272,I
44679,11106,I
44709,18240,I
44813,18695,I
44814,18281,I
44815,11444,I
44932,18303,I
44933,18276,I
44993,11368,I
44991,18698,I
44992,18464,I
45086,18747,I
45085,18746,I
45128,18726,I
45129,11759,I
45184,25717,I
45182,18769,I
45183,25711,I
45228,18768,I
45356,19096,I
45409,19612,I
45472,19095,I
45474,19595,I
45475,19601,I
45476,19614,I
45473,19592,I
45591,25831,I
45589,19784,I
45590,19763,I
45592,11897,I
45742,19620,I
45741,19788,I
45740,19786,I
45743,19631,I
45744,11894,I
45822,20246,I
45823,20253,I
45871,25919,I
45931,20249,I
45932,20211,I
45969,20156,I
45970,11963,I
46124,20447,I
46178,25937,I
46243,20613,I
46242,20423,I
46292,20418,I
46294,11986,I
46291,20258,I
46400,20987,I
46405,20994,I
46402,20616,I
46398,20992,I
46399,20820,I
46401,20993,I
46457,25947,I
46454,20812,I
46456,12014,I
46453,20626,I
46505,12241,I
46507,25941,I
46506,12242,I
46563,25945,I
46561,20625,I
46753,21215,I
46755,26023,I
46754,25958,I
46824,24608,I
46826,12575,I
46825,12574,I
46881,12572,I
46882,25960,I
47084,21561,I
47148,21259,I
47149,12669,I
47219,12577,I
47218,21361,I
47220,12579,I
47217,21222,I
47290,21558,I
47468,26152,I
47466,24887,I
47518,21946,I
47519,26153,I
47577,21891,I
47576,21877,I
47578,12687,I
47616,21873,I
47618,21947,I
47619,12689,I
47617,21943,I
47745,12998,I
47744,12989,I
47746,13022,I
47743,12988,I
47742,22180,I
47791,13036,I
47790,22173,I
47856,12995,I
47855,12987,I
47857,13024,I
47916,24903,I
47917,13001,I
47918,13006,I
48101,22575,I
48102,22576,I
48146,22578,I
48147,22845,I
48196,26440,I
48194,22401,I
48197,26422,I
48195,22399,I
48233,22850,I
48234,22203,I
48236,26423,I
48419,26585,I
48418,13114,I
48417,22932,I
48502,26566,I
48499,13132,I
48500,13135,I
48498,24920,I
48598,13106,I
48595,23097,I
48596,23101,I
48674,26548,I
48672,22950,I
48673,13131,I
48814,13647,I
48810,23415,I
48812,13630,I
48809,23411,I
48813,13631,I
48869,23314,I
48870,23316,I
48874,13970,I
48876,26588,I
48875,24922,I
48877,26657,I
48943,13973,I
48944,25010,I
48998,26661,I
49187,23545,I
49186,23526,I
49185,14134,I
49184,14129,I
49190,25033,I
49272,14055,I
49275,23645,I
49343,14033,I
49346,14218,I
49347,23539,I
49344,14048,I
49345,14070,I
49351,26673,I
49348,23547,I
49392,14066,I
49393,23422,I
49394,23525,I
49395,23572,I
49568,24003,I
49562,14234,I
49561,14681,I
49634,14279,I
49636,23665,I
49714,23663,I
49710,14308,I
49715,26761,I
49711,14676,I
49709,14300,I
49763,14277,I
49764,14236,I
49913,15192,I
49916,15145,I
49914,15207,I
49912,15185,I
49915,15143,I
49918,25108,I
49917,24177,I
49987,15204,I
49988,15120,I
49990,15180,I
49989,15130,I
50077,24244,I
50075,15170,I
50072,15036,I
50076,24169,I
50078,24251,I
50079,24252,I
50126,15135,I
50127,24176,I
50120,15040,I
50125,15209,I
50121,15042,I
50345,15225,I
50346,15575,I
50437,15647,I
50436,25133,I
50510,24365,I
50583,15725,I
50584,15585,I
50580,24305,I
50786,15797,I
50785,15785,I
50787,15800,I
50872,24597,I
50873,24463,I
50869,25225,I
50870,15764,I
50871,16027,I
50954,16161,I
51018,15751,I
51020,16159,I
51019,15767,I
51196,18906,I
51195,14066,I
51197,11448,I
51198,11006,I
51189,16688,I
51328,26655,I
51321,18246,I
51327,27745,I
51462,22932,I
51579,26656,I
51580,18900,I
51582,11052,I
51578,27744,I
51581,11007,I
51571,14046,I
51930,15766,I
51964,18309,I
51929,17062,I
51926,14557,I
51927,25811,I
51928,29307,I
51931,13615,I
51922,24611,I
51961,26749,I
52330,13668,I
52331,14053,I
52332,19087,I
52361,19771,I
52726,16740,I
52763,20154,I
52764,28323,I
52728,13639,I
52777,28107,I
52727,25815,I
52776,18469,I
53073,19632,I
53072,17063,I
53070,14516,I
53071,16694,I
53126,11460,I
53074,21212,I
53080,11122,I
53123,19770,I
53078,11902,I
53079,16168,I
53075,21367,I
53077,25129,I
53076,14209,I
53667,11071,I
53709,28948,I
53668,19590,I
53712,11462,I
53671,21563,I
53673,27364,I
53662,23416,I
53674,18733,I
53672,14683,I
53713,11894,I
53670,18211,I
53710,18735,I
53675,18325,I
53669,16486,I
54140,12013,I
54136,20822,I
54138,28115,I
54139,18708,I
54103,24903,I
54106,14217,I
54108,16619,I
54107,27704,I
54137,20426,I
54533,14059,I
54576,26774,I
54532,13641,I
54531,26773,I
54577,18737,I
54582,11906,I
54529,14099,I
54534,13627,I
54579,18710,I
54527,23414,I
54575,18739,I
54578,18747,I
54891,23077,I
54927,11969,I
54892,11073,I
54894,15794,I
54925,28953,I
54893,11074,I
54895,12992,I
54887,26130,I
54890,22974,I
54886,19606,I
54928,11100,I
54924,22954,I
54889,22963,I
54923,22951,I
54888,25267,I
55448,12668,I
55387,15603,I
55388,16679,I
55391,22844,I
55393,15186,I
55444,27338,I
55449,12003,I
55386,12345,I
55446,12349,I
55394,11760,I
55447,12355,I
55389,15807,I
55390,22208,I
55445,19093,I
55392,17063,I
55874,16615,I
55879,11749,I
55876,14683,I
55875,18271,I
55872,24375,I
55914,28117,I
55871,15261,I
55917,12337,I
55915,12669,I
55867,16522,I
55873,29116,I
56273,16346,I
56323,12671,I
56274,28950,I
56275,28942,I
56321,18931,I
56277,12672,I
56322,11750,I
56318,29191,I
56324,12673,I
56319,19555,I
56327,12001,I
56320,13524,I
56644,23546,I
56687,19089,I
56645,25818,I
56684,20995,I
56647,16032,I
56685,28116,I
56683,11126,I
56648,12678,I
56686,29192,I
56646,28959,I
56688,12674,I
57245,15640,I
57248,22948,I
57249,13963,I
57294,11029,I
57295,12688,I
57247,24470,I
57292,14306,I
57246,15434,I
57250,17479,I
57293,11004,I
57738,19614,I
57739,19786,I
57697,16183,I
57733,19949,I
57734,14132,I
57702,14056,I
57694,15727,I
57736,11009,I
57698,24246,I
57689,24915,I
57699,16699,I
57695,16489,I
57696,25130,I
57735,29318,I
57693,13642,I
57737,13000,I
58135,26785,I
58137,14229,I
58182,29310,I
58138,16698,I
58136,18447,I
58183,13078,I
58133,14682,I
58132,12244,I
58181,17049,I
58134,23103,I
58535,19612,I
58483,19567,I
58476,13042,I
58532,21384,I
58477,15124,I
58478,17053,I
58534,29303,I
58479,20231,I
58484,17297,I
58480,19630,I
58533,11010,I
58481,24229,I
58536,11027,I
58482,13523,I
58531,23121,I
59190,20219,I
59209,11456,I
59205,13007,I
59145,23527,I
59144,15206,I
59143,11755,I
59193,22404,I
59192,25057,I
59194,11056,I
59207,11447,I
59191,24460,I
59206,29055,I
59208,11455,I
59711,25210,I
59753,13103,I
59758,28486,I
59712,28947,I
59713,29120,I
59760,11093,I
59759,14048,I
59710,16487,I
59714,14212,I
60254,19566,I
60296,25115,I
60317,29054,I
60253,12006,I
60316,14216,I
60255,20402,I
60295,20225,I
60297,25120,I
60298,12246,I
60771,11366,I
60835,11075,I
60815,19605,I
60816,16929,I
60817,22410,I
60834,29069,I
60833,14219,I
60836,11449,I
60768,14860,I
60818,11109,I
60769,15235,I
60770,24267,I
60772,11121,I
61376,13613,I
61420,13122,I
61419,24484,I
61427,27512,I
61378,18270,I
61418,24585,I
61373,11122,I
61377,18199,I
61425,13050,I
61374,13046,I
61375,13150,I
61426,27500,I
61417,17734,I
61856,11118,I
61911,13618,I
61920,11766,I
61857,15783,I
61858,14517,I
61906,23425,I
61912,13629,I
61907,20450,I
61921,23320,I
61919,29086,I
61908,17353,I
61909,12248,I
61913,11991,I
61910,12250,I
62350,13121,I
62347,14521,I
62383,20600,I
62382,20446,I
62395,28715,I
62349,14320,I
62384,13646,I
62348,28303,I
62394,23101,I
62351,19101,I
62393,14302,I
62817,29080,I
62758,14231,I
62818,11462,I
62754,16632,I
62809,13643,I
62816,14300,I
62759,11458,I
62757,22856,I
62819,27511,I
62807,12252,I
62815,11895,I
62753,14008,I
62755,18705,I
62808,13958,I
62756,16709,I
62806,20247,I
62760,18299,I
62752,15241,I
63483,11999,I
63434,16172,I
63485,14063,I
63435,18292,I
63437,23428,I
63481,14224,I
63484,11996,I
63438,27979,I
63479,25032,I
63476,23999,I
63475,25920,I
63439,17284,I
63477,24003,I
63482,18193,I
63433,21551,I
63478,29098,I
63425,17247,I
63436,18283,I
63480,25243,I
63440,19629,I
63947,21248,I
63954,14685,I
63983,27581,I
63982,24009,I
63953,19085,I
63948,16705,I
63951,26136,I
63994,14671,I
63952,17076,I
63949,27145,I
63984,21179,I
63985,14065,I
63995,12003,I
63950,27592,I
63993,29452,I
64460,28350,I
64459,16170,I
64461,18285,I
64456,14072,I
64465,18257,I
64463,17075,I
64457,15606,I
64508,23653,I
64464,16689,I
64509,24008,I
64462,17303,I
64510,14218,I
64455,20617,I
64458,14222,I
64793,23329,I
64794,14854,I
64851,11963,I
64843,25249,I
64852,11994,I
64844,18245,I
64845,20627,I
64792,15242,I
64853,14310,I
64849,11908,I
64850,11914,I
65494,21206,I
65496,14323,I
65457,20604,I
65461,16621,I
65495,17917,I
65497,12573,I
65458,21880,I
65459,27708,I
65460,11079,I
65957,22151,I
65953,14686,I
65956,20406,I
66006,21197,I
66014,29456,I
66007,27706,I
66013,14103,I
65955,25263,I
66008,24176,I
65958,28218,I
65954,15136,I
66490,18281,I
66441,15718,I
66484,21199,I
66486,29185,I
66487,24175,I
66435,20254,I
66488,14324,I
66436,27976,I
66434,23528,I
66438,26968,I
66502,12667,I
66433,13127,I
66439,26428,I
66489,21402,I
66485,25826,I
66440,24483,I
66437,27357,I
66926,25949,I
66927,24168,I
66930,14326,I
66940,12340,I
66925,25827,I
66886,17257,I
66928,24174,I
66924,15436,I
66885,17256,I
66892,16332,I
66932,21557,I
66890,12034,I
66941,12342,I
66891,25236,I
66931,21418,I
66929,29181,I
67549,15184,I
67490,12695,I
67491,15231,I
67493,13961,I
67482,17258,I
67485,13623,I
67488,19674,I
67572,14306,I
67492,11370,I
67575,12990,I
67551,15150,I
67489,13013,I
67503,11361,I
67486,21198,I
67557,21878,I
67554,25558,I
67495,13127,I
67573,12686,I
67552,26189,I
67555,25020,I
67550,15219,I
67487,16690,I
67483,17288,I
67484,13952,I
67494,17066,I
67574,11443,I
67556,24252,I
67576,11750,I
67553,23662,I
68068,25567,I
68088,13001,I
68085,29463,I
68066,26746,I
68086,12685,I
68032,19666,I
68033,18796,I
68065,15223,I
68069,21899,I
68034,11763,I
68070,11372,I
68087,12694,I
68035,24253,I
68036,13008,I
68031,18305,I
68067,29297,I
68608,16345,I
68607,12581,I
68541,11139,I
68606,21976,I
68545,16680,I
68605,15226,I
68543,23085,I
68544,26590,I
69025,13000,I
68960,26421,I
69004,29187,I
68956,13002,I
69002,24271,I
69007,21882,I
69006,21874,I
68958,18247,I
68998,17925,I
69024,12693,I
68959,20268,I
69000,26138,I
69026,27869,I
68957,15783,I
68961,27721,I
68999,26028,I
69001,25561,I
69005,21572,I
69003,25555,I
68962,14015,I
68964,17054,I
68955,13615,I
68963,16172,I
69008,12578,I
69777,24371,I
69781,27983,I
69727,12357,I
69730,18215,I
69775,26165,I
69776,22193,I
69724,29101,I
69778,26444,I
69791,11356,I
69725,21383,I
69728,29119,I
69729,15024,I
69726,26182,I
69722,18215,I
69780,25921,I
69723,16343,I
69779,26442,I
70315,18191,I
70356,21987,I
70374,11044,I
70373,11032,I
70361,15717,I
70313,12997,I
70358,15646,I
70316,12997,I
70357,22181,I
70314,14317,I
70359,12589,I
70360,15755,I
70375,25713,I
70920,21946,I
70917,24459,I
70876,28220,I
70921,12584,I
70877,28925,I
70922,18202,I
70923,18203,I
70874,15607,I
70875,19092,I
70936,14261,I
70919,27586,I
70918,24366,I
70940,27974,I
70937,13112,I
71356,15605,I
71357,15123,I
71423,13126,I
71359,13617,I
71418,12586,I
71360,27728,I
71354,27972,I
71358,11119,I
71355,27588,I
71361,18734,I
71415,15648,I
71353,17311,I
71419,15213,I
71363,19807,I
71414,22907,I
71425,29311,I
71416,13103,I
71417,13114,I
71362,11921,I
71424,13131,I
72100,27589,I
72108,16352,I
72062,16684,I
72104,26653,I
72061,13035,I
72101,26567,I
72127,14346,I
72107,13134,I
72105,13024,I
72128,26560,I
72106,13974,I
72103,26591,I
72066,11965,I
72067,11071,I
72102,27492,I
72126,11368,I
72065,16618,I
72702,24598,I
72643,18745,I
72708,16637,I
72724,27986,I
72726,26921,I
72705,27743,I
72706,13022,I
72641,14034,I
72725,26918,I
72701,16661,I
72704,22201,I
72647,19952,I
72642,15805,I
72700,16659,I
72645,11102,I
72710,13109,I
72644,22849,I
72703,22199,I
72707,13973,I
72709,15582,I
73263,17319,I
73333,14345,I
73256,14038,I
73261,13008,I
73264,13624,I
73262,15805,I
73335,13964,I
73260,18443,I
73337,13632,I
73310,22926,I
73311,18766,I
73336,13118,I
73334,27872,I
73313,11929,I
73312,18464,I
73719,18262,I
73717,16346,I
73767,16159,I
73764,16348,I
73722,18744,I
73785,11993,I
73784,27871,I
73763,16624,I
73765,13118,I
73721,18713,I
73761,22904,I
73766,16350,I
73786,13960,I
73762,27590,I
73716,24590,I
73720,16605,I
73787,13644,I
73718,16332,I
74219,22978,I
74221,21185,I
74224,11749,I
74225,18283,I
74222,26565,I
74220,21954,I
74223,28946,I
74473,17068,I
74474,15607,I
74476,19603,I
74472,14228,I
74475,13624,I
74725,19624,I
74722,18367,I
74723,22858,I
74719,13961,I
74721,15437,I
74724,12696,I
74937,19086,I
74938,25232,I
74940,14557,I
74939,13005,I
43710,16517,I
43709,16351,I
43740,16527,I
43773,16526,I
43775,11027,I
43772,16524,I
43774,16348,I
43809,16350,I
43810,11004,I
43811,11026,I
43926,11055,I
43927,16662,I
43928,16740,I
43929,25270,I
43971,16657,I
43970,16684,I
44006,16744,I
44007,25555,I
44048,16713,I
44151,25558,I
44150,17315,I
44149,17242,I
44222,17258,I
44220,11060,I
44221,17255,I
44328,17921,I
44329,17904,I
44379,11080,I
44380,17915,I
44424,17916,I
44425,17504,I
44445,17478,I
44446,17914,I
44581,11108,I
44582,11134,I
44583,18210,I
44633,18203,I
44635,18218,I
44634,18213,I
44632,18196,I
44685,18249,I
44712,11112,I
44711,18248,I
44824,18694,I
44825,18309,I
44823,18488,I
44822,18486,I
44881,18496,I
44882,18703,I
44880,18470,I
44884,18308,I
44883,18296,I
44944,25707,I
44941,18697,I
44947,11446,I
44942,18701,I
44940,18490,I
44943,25568,I
44945,25710,I
44946,11357,I
45001,18302,I
44999,18485,I
45000,18297,I
45092,18899,I
45091,18909,I
45093,18906,I
45137,18735,I
45136,19084,I
45138,11452,I
45190,18931,I
45232,18736,I
45231,18908,I
45233,11472,I
45362,19271,I
45363,19565,I
45421,19576,I
45419,19555,I
45420,19561,I
45418,19264,I
45460,25822,I
45458,19599,I
45459,19605,I
45480,19564,I
45479,19099,I
45481,19563,I
45599,19794,I
45601,11893,I
45600,19628,I
45648,19791,I
45703,19947,I
45752,19772,I
45753,19966,I
45831,20158,I
45832,11916,I
45830,20151,I
45829,20245,I
45875,20242,I
45877,11910,I
45876,19975,I
45978,11967,I
45977,20216,I
45976,20239,I
46129,20420,I
46181,12004,I
46182,11995,I
46251,11998,I
46249,12000,I
46299,20264,I
46300,20452,I
46408,12011,I
46462,12013,I
46461,20821,I
46518,20814,I
46517,20624,I
46697,21173,I
46699,25961,I
46698,21206,I
46696,21166,I
46768,26020,I
46766,21216,I
46767,12573,I
46833,12360,I
46888,26021,I
46887,12340,I
47090,21394,I
47154,26133,I
47153,26024,I
47230,21256,I
47302,12670,I
47303,26029,I
47475,21945,I
47476,12693,I
47474,21893,I
47473,21875,I
47525,21889,I
47524,21567,I
47587,21874,I
47623,21569,I
47626,26150,I
47625,21958,I
47624,21949,I
47751,21983,I
47752,21994,I
47753,13020,I
47749,22172,I
47750,21976,I
47795,22004,I
47796,21979,I
47798,13000,I
47797,21986,I
47864,21966,I
47868,13021,I
47867,12991,I
47865,12701,I
47866,12990,I
47869,26190,I
47862,22199,I
47925,24900,I
47926,13079,I
47924,22171,I
47927,26188,I
48107,22580,I
48108,24905,I
48155,22408,I
48156,22581,I
48157,22851,I
48158,26433,I
48154,22402,I
48243,22411,I
48244,22860,I
48434,22912,I
48435,22953,I
48432,23098,I
48433,23102,I
48515,22959,I
48516,13139,I
48611,13518,I
48606,22988,I
48607,22946,I
48610,13134,I
48612,13520,I
48681,13160,I
48682,13091,I
48820,13958,I
48821,23344,I
48819,13622,I
48884,24921,I
48881,23324,I
48883,13528,I
48949,26591,I
48948,13974,I
48947,13957,I
49004,23420,I
49003,23325,I
49007,13637,I
49008,26660,I
49006,13633,I
49002,23323,I
49198,26662,I
49199,26667,I
49278,14038,I
49279,14045,I
49355,14031,I
49356,23540,I
49357,23542,I
49396,23538,I
49398,26745,I
49574,26764,I
49571,14345,I
49573,24009,I
49570,14316,I
49643,24006,I
49641,14276,I
49642,14299,I
49644,26768,I
49727,26774,I
49726,25057,I
49725,24007,I
49722,14264,I
49767,14347,I
49773,26750,I
49772,23661,I
49922,15171,I
49923,27338,I
50003,26796,I
50002,24170,I
50001,15183,I
50086,24174,I
50085,24164,I
50140,24161,I
50134,15028,I
50141,24179,I
50135,15037,I
50142,26920,I
50139,15182,I
50357,15643,I
50355,15268,I
50360,24301,I
50358,27339,I
50359,24274,I
50356,15600,I
50447,15726,I
50448,15219,I
50446,25127,I
50449,15435,I
50516,15646,I
50515,15215,I
50594,15601,I
50593,15266,I
50794,27488,I
50796,27490,I
50795,27489,I
50878,15733,I
50879,15752,I
50880,24467,I
50882,27473,I
50881,24480,I
51025,25226,I
51028,24587,I
51027,15765,I
51029,24475,I
51026,25228,I
51213,28202,I
51215,11108,I
51204,13519,I
51214,19765,I
51203,18208,I
51212,24604,I
51216,11117,I
51217,11449,I
51218,11943,I
51336,18243,I
51349,23310,I
51337,18220,I
51352,11093,I
51338,16339,I
51351,11446,I
51350,11054,I
51354,11454,I
51472,26654,I
51470,26657,I
51473,18907,I
51471,18899,I
51594,11104,I
51597,11453,I
51595,11004,I
51586,18207,I
52014,16664,I
51972,21176,I
51974,15136,I
51965,18250,I
51976,17074,I
51973,22846,I
52018,18470,I
51970,17305,I
51975,11763,I
51971,16609,I
51977,18191,I
51978,19969,I
51969,14052,I
52398,20159,I
52399,20157,I
52368,26141,I
52366,19954,I
52407,18307,I
52365,17251,I
52373,12035,I
52367,24890,I
52783,15137,I
52830,28327,I
52780,15217,I
52779,15125,I
52782,26543,I
52781,16627,I
52831,26673,I
53137,17484,I
53139,13670,I
53138,15809,I
53140,17307,I
53174,22946,I
53175,20160,I
53136,13624,I
53133,11997,I
53176,11096,I
53722,17077,I
53720,18489,I
53726,27720,I
53769,11917,I
53728,28216,I
53766,18716,I
53768,11754,I
53765,11008,I
53725,26139,I
53727,21375,I
53723,15465,I
53724,21961,I
54176,18729,I
54152,25220,I
54150,15579,I
54151,17062,I
54148,18494,I
54585,18495,I
54597,14312,I
54596,12036,I
54586,18496,I
54592,21406,I
54593,11071,I
54587,16515,I
54591,22006,I
54588,24889,I
54594,11114,I
54650,28935,I
54649,18693,I
54595,26784,I
54937,23086,I
54935,21210,I
54932,23525,I
54971,22961,I
54972,18709,I
54938,26163,I
54936,29286,I
54939,18932,I
54933,23415,I
55459,27350,I
55497,29102,I
55456,13628,I
55499,12676,I
55460,19629,I
55494,20823,I
55495,20984,I
55451,24905,I
55496,20988,I
55461,17318,I
55498,29103,I
55452,16521,I
55457,18285,I
55458,24471,I
55961,12000,I
55922,16519,I
55960,19095,I
55928,18278,I
55962,12002,I
55931,15024,I
55930,19572,I
55929,19625,I
55959,29196,I
55926,12007,I
56332,24908,I
56366,23107,I
56342,23997,I
56340,17057,I
56345,11123,I
56341,20417,I
56365,23106,I
56333,23542,I
56368,29190,I
56338,12005,I
56367,28209,I
56369,12356,I
56371,11990,I
56339,15128,I
56748,29113,I
56750,18928,I
56699,21409,I
56703,19591,I
56696,12691,I
56752,11994,I
56749,29178,I
56702,24379,I
56751,12677,I
56704,15641,I
56700,20218,I
56698,18319,I
56695,13522,I
56701,24898,I
56697,15139,I
56746,20998,I
56747,20993,I
57304,24920,I
57357,22175,I
57312,26158,I
57359,21389,I
57361,11005,I
57309,14068,I
57313,13155,I
57310,15828,I
57362,19791,I
57306,24365,I
57301,24914,I
57358,21380,I
57303,24919,I
57368,14210,I
57302,24916,I
57369,14286,I
57360,29319,I
57305,24362,I
57311,25031,I
57783,11003,I
57751,29315,I
57752,16171,I
57749,13670,I
57754,12695,I
57753,15128,I
57750,21564,I
58198,27520,I
58200,19566,I
58199,19583,I
58245,12988,I
58192,24361,I
58197,17346,I
58238,19795,I
58243,11901,I
58242,12699,I
58240,23120,I
58244,12701,I
58241,13011,I
58246,19772,I
58239,19562,I
58574,11912,I
58541,24244,I
58548,17494,I
58544,17306,I
58547,18705,I
58573,12994,I
58546,13669,I
58572,22172,I
58575,19790,I
58545,17234,I
58571,19797,I
59270,14049,I
59215,11911,I
59271,11457,I
59214,24278,I
59253,25053,I
59251,20211,I
59254,28316,I
59252,24462,I
59816,27353,I
59831,11358,I
59763,11150,I
59818,22573,I
59815,28315,I
59817,27355,I
59813,19968,I
59812,14855,I
59811,19620,I
59814,27366,I
59764,17227,I
60379,29062,I
60331,11987,I
60378,28488,I
60368,22578,I
60377,14214,I
60380,11450,I
60329,12672,I
60325,15721,I
60326,14223,I
60381,27498,I
60328,17313,I
60366,19598,I
60367,25035,I
60327,22842,I
60370,13104,I
60332,28931,I
60369,25126,I
60330,12682,I
60843,15149,I
60886,11117,I
60884,11060,I
60883,16527,I
60881,20214,I
60840,17074,I
60894,14299,I
60845,15039,I
60842,13522,I
60847,16700,I
60841,26151,I
60885,11095,I
60846,17313,I
60848,16704,I
60880,19956,I
60844,17346,I
60882,19967,I
61428,20615,I
61471,17730,I
61432,16710,I
61481,17233,I
61435,17250,I
61434,23646,I
61433,16625,I
61429,20616,I
61431,14233,I
61444,11125,I
61472,13123,I
61473,13135,I
61436,16016,I
61970,27877,I
61960,25231,I
61958,25218,I
61968,11896,I
61969,11900,I
61922,19098,I
61959,24504,I
61971,27501,I
61956,20452,I
61923,18270,I
61924,25233,I
61957,20614,I
62403,19962,I
62454,20606,I
62470,28351,I
62459,13644,I
62457,25138,I
62398,14278,I
62469,14301,I
62400,19619,I
62402,26035,I
62397,15239,I
62456,24506,I
62401,18298,I
62455,20259,I
62405,12372,I
62458,12251,I
62399,17235,I
62453,23434,I
62404,23569,I
62824,14233,I
62821,25110,I
62823,13983,I
62822,11753,I
62859,20430,I
62873,11765,I
62863,16161,I
62861,20253,I
62860,20447,I
62874,23098,I
62864,13160,I
62820,24382,I
62862,24478,I
62865,13638,I
63538,14216,I
63550,12339,I
63549,12002,I
63500,12715,I
63539,14058,I
63548,27878,I
63536,23539,I
63501,18492,I
63502,16683,I
63537,23593,I
63547,11910,I
63499,17073,I
64000,14311,I
64001,17724,I
64040,24005,I
64041,13529,I
64052,27879,I
64039,21189,I
63999,16175,I
64002,22957,I
64042,11032,I
63996,20622,I
64051,29342,I
64004,28213,I
64003,15026,I
64005,14237,I
64006,13956,I
64050,29094,I
64053,23996,I
64597,25270,I
64529,29331,I
64526,15230,I
64530,24230,I
64594,23544,I
64535,13621,I
64598,13528,I
64534,29093,I
64525,15730,I
64532,15131,I
64599,14039,I
64593,20427,I
64533,14068,I
64595,20283,I
64611,11917,I
64528,20229,I
64531,18266,I
64596,25113,I
64527,15232,I
64536,18745,I
64600,14064,I
64860,17324,I
64896,11915,I
64858,14278,I
64888,20623,I
64855,19673,I
64854,20620,I
64856,22147,I
64859,15031,I
64887,25821,I
64857,25128,I
65548,27692,I
65547,27598,I
65506,18897,I
65509,17231,I
65560,12349,I
65549,11038,I
65559,14260,I
65544,26153,I
65507,28139,I
65543,21193,I
65505,20252,I
65504,17248,I
65508,25814,I
65545,25958,I
65546,24247,I
66024,17303,I
66029,13034,I
66059,15042,I
66015,15169,I
66060,26131,I
66028,11758,I
66078,12341,I
66025,17282,I
66062,14263,I
66061,14681,I
66064,14235,I
66077,14322,I
66023,13621,I
66027,21360,I
66063,12037,I
66026,27144,I
66513,17319,I
66547,12991,I
66510,25132,I
66519,18282,I
66549,18269,I
66512,23438,I
66509,18265,I
66516,16341,I
66518,18711,I
66517,13009,I
66520,13159,I
66514,12359,I
66548,21559,I
66508,21872,I
66515,15592,I
66565,12355,I
66546,29186,I
66566,12680,I
66511,11951,I
67017,12360,I
67004,14279,I
67002,14672,I
67016,12347,I
67015,14323,I
66951,14522,I
67001,17912,I
66950,11362,I
66958,12034,I
66949,18256,I
66947,17301,I
67003,14676,I
66948,21227,I
